CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15600643,Smith,468,Spain,Male,59,2,0.0,1,1,1,26361.493705244357,0
15600644,Müller,658,Spain,Female,24,9,0.0,2,0,1,34423.50284863352,0
15600645,Miller,532,France,Male,59,9,0.0,1,1,0,166158.28923849022,1
15600646,Miller,637,France,Female,53,7,168545.53396132428,2,0,0,118958.61335468868,0
15600647,Smith,656,Spain,Male,44,6,28684.86253256106,1,0,1,154125.29839846294,0
15600648,Müller,649,Spain,Female,75,1,190862.37088844366,1,0,1,163214.4921895843,1
15600649,Miller,431,France,Female,63,0,180752.0598932772,3,0,0,88910.43186159371,1
15600650,Lopez,803,Spain,Male,83,2,17014.631381261235,1,0,1,23006.78201015435,0
15600651,Müller,751,France,Female,42,4,29127.72712481081,2,1,1,46066.257568058136,0
15600652,Lopez,560,Spain,Male,44,9,0.0,2,0,1,25984.37130490179,0
15600653,Miller,499,France,Female,18,10,80296.14167786606,2,1,1,46142.07454025371,0
15600654,Wang,386,Germany,Female,59,0,0.0,2,0,1,82737.93286521967,0
15600655,Miller,701,France,Female,69,2,0.0,2,1,1,34502.47373497259,0
15600656,Lopez,661,France,Female,42,2,66210.01955158295,1,1,0,42510.98588788164,1
15600657,Dupont,710,France,Male,71,4,201435.34617765757,2,0,1,88560.59404182708,1
15600658,Garcia,408,France,Female,84,2,87335.18587310177,1,1,1,71128.20681410078,1
15600659,Martin,480,Spain,Female,23,8,19565.532752724026,2,0,0,92163.59049102676,0
15600660,Müller,761,France,Male,75,0,73047.69342369115,3,1,1,85813.38458024524,1
15600661,Dupont,551,Germany,Male,70,3,121532.97873427265,2,1,0,121338.87428668077,1
15600662,Miller,592,France,Male,83,9,95726.58274352872,2,0,0,169636.275564516,1
15600663,Wang,384,France,Male,75,9,67506.92901084443,2,1,0,32797.61584330001,0
15600664,Smith,794,France,Male,19,3,37577.88245050666,2,0,1,31377.92463601716,0
15600665,Miller,442,France,Male,39,0,0.0,2,1,1,155713.00832999882,0
15600666,Wang,787,France,Female,54,1,219190.50084608028,1,1,0,98555.45626765575,0
15600667,Garcia,796,France,Male,37,10,79203.84804001523,1,1,1,141456.82888879295,0
15600668,Miller,556,France,Female,41,0,90140.41927708682,1,1,0,50544.61409520143,0
15600669,Lopez,702,France,Male,82,5,139787.880182161,2,0,1,151762.32457264603,0
15600670,Smith,740,Spain,Female,82,2,160872.70969446367,1,0,1,167434.69299179481,1
15600671,Wang,681,Spain,Female,18,6,0.0,1,0,1,119854.69756517056,0
15600672,Wang,654,France,Female,20,4,200035.1985661812,1,1,1,32470.03854317737,0
15600673,Wang,699,France,Male,63,8,127600.83773807286,3,0,0,162723.6443357959,0
15600674,Garcia,562,Germany,Male,72,6,0.0,2,1,1,145760.47501606177,1
15600675,Miller,508,Spain,Male,81,3,145801.27816358008,1,1,1,138894.8331248908,0
15600676,Garcia,791,Spain,Male,62,4,210088.80813232638,1,0,0,21060.151169476067,0
15600677,Müller,794,France,Female,43,4,0.0,1,1,1,146828.81666740024,0
15600678,Martin,373,Germany,Male,82,10,18402.75741237611,1,1,1,37761.916727278905,1
15600679,Martin,753,Germany,Female,41,4,79785.08125539152,1,1,0,51693.71907248659,0
15600680,Müller,642,Spain,Female,52,9,108814.38383975677,2,1,1,110227.2477534275,0
15600681,Miller,353,Germany,Male,41,8,76048.6901639121,4,1,1,58721.8275312857,1
15600682,Lopez,569,France,Male,45,9,0.0,1,1,1,124122.45404146676,0
15600683,Garcia,713,France,Male,33,2,0.0,1,1,0,115331.62387034846,1
15600684,Smith,731,Germany,Female,76,5,163582.46998890702,1,1,0,32844.68367218833,1
15600685,Wang,369,Germany,Male,71,7,217759.9902339378,1,0,0,123242.40563259854,1
15600686,Wang,793,France,Female,33,10,67235.00605753611,1,1,1,167452.56012111346,0
15600687,Miller,501,France,Male,32,8,193747.7939551285,1,0,1,41583.13435566246,0
15600688,Lopez,399,France,Female,28,6,170990.7596866421,1,0,1,113515.23345557642,0
15600689,Martin,526,France,Male,82,2,86057.53908721068,2,1,0,71407.78636955452,1
15600690,Martin,784,Germany,Male,60,0,0.0,2,1,0,90835.92584264465,1
15600691,Wang,445,Spain,Female,30,3,0.0,2,1,1,62355.029548030034,0
15600692,Miller,454,France,Male,27,5,0.0,1,0,1,73431.55499736972,0
15600693,Garcia,769,France,Male,58,2,121789.42654329156,2,1,1,19770.450838981953,0
15600694,Martin,599,France,Male,67,0,0.0,3,1,1,176956.0367563414,1
15600695,Garcia,466,France,Male,76,5,147713.23337467783,1,0,1,118091.98714200346,0
15600696,Lopez,703,Spain,Male,56,0,144740.1997300259,1,1,1,97616.42243149107,0
15600697,Martin,577,Germany,Male,20,8,53992.10677111594,2,1,1,78313.0326675539,1
15600698,Martin,415,Germany,Male,24,10,16383.457110420488,1,1,0,103996.80220596456,0
15600699,Dupont,684,France,Female,66,0,101060.74324935151,1,0,1,77717.48978810766,1
15600700,Martin,767,Germany,Female,43,5,129597.49256232845,2,0,1,74384.80803645609,1
15600701,Müller,769,Germany,Male,50,0,194087.10845782567,2,1,0,91551.17938413216,1
15600702,Smith,611,Germany,Male,65,6,204925.52708599484,1,1,0,60537.20055574649,1
15600703,Müller,644,France,Male,19,2,121049.09581292095,2,1,0,44708.2334945196,0
15600704,Miller,775,France,Female,49,5,168298.73159139443,3,0,1,106839.97319974842,1
15600705,Miller,592,France,Female,21,6,102253.68718887935,1,1,0,154056.29696479967,0
15600706,Garcia,720,France,Male,37,0,166677.25288030753,2,1,0,40216.649324772225,0
15600707,Müller,535,France,Female,53,0,53008.32023722505,1,0,1,20401.166199696076,0
15600708,Müller,595,France,Male,49,4,87923.5943087416,1,1,0,55723.937950415966,0
15600709,Müller,474,France,Male,45,5,143187.8797508591,2,1,1,176653.90616987878,0
15600710,Lopez,617,Spain,Male,18,8,13813.172777486554,1,0,0,151745.08216765098,0
15600711,Martin,480,France,Male,77,0,161716.87517118035,1,0,1,113317.89883221843,0
15600712,Smith,586,France,Female,73,3,185462.45526631502,1,1,0,168326.07101511743,1
15600713,Garcia,367,Germany,Female,52,9,93819.7488297298,2,1,0,88471.05427814537,0
15600714,Müller,389,Germany,Male,47,7,104067.90760720451,2,1,0,177241.2994249037,1
15600715,Müller,370,Germany,Female,71,9,188769.2645654715,1,1,1,63889.83744468186,0
15600716,Dupont,748,Germany,Female,53,8,0.0,2,0,1,54650.44867012995,0
15600717,Garcia,574,Spain,Male,72,2,70511.39269700875,1,1,0,120277.95318925682,1
15600718,Müller,704,Germany,Female,75,10,78034.98237792318,2,1,1,77395.40471180946,1
15600719,Garcia,631,France,Male,82,1,0.0,1,0,0,118350.31442608254,1
15600720,Martin,357,France,Male,68,3,128271.59941411385,2,1,1,65324.26051994316,0
15600721,Dupont,449,France,Male,39,1,44068.209930264355,4,0,1,116956.51237826853,1
15600722,Garcia,589,France,Male,70,0,75085.28093812495,2,0,1,60498.132996531,0
15600723,Smith,827,France,Female,53,2,198996.48814451735,1,0,1,23410.391355116837,0
15600724,Smith,436,Spain,Male,53,6,154516.63171167532,2,0,1,165502.42381732527,0
15600725,Miller,647,Germany,Female,69,0,217054.60671395907,1,1,1,160728.85830912125,1
15600726,Dupont,777,Spain,Male,70,1,171072.6312959616,3,1,1,175181.69462999087,1
15600727,Dupont,363,France,Male,67,0,0.0,1,1,1,133226.98407653178,1
15600728,Miller,683,Germany,Female,58,7,55399.600512799836,1,1,1,127648.99432632499,1
15600729,Garcia,351,Spain,Male,35,4,172011.8237115544,1,1,1,107235.50656234707,0
15600730,Dupont,724,France,Female,39,7,14245.67923103746,1,1,1,35780.49869816624,0
15600731,Smith,642,Spain,Female,83,2,150859.60455942212,2,1,1,46223.82630662956,0
15600732,Smith,674,France,Male,38,6,108549.27840525069,2,1,1,62762.498630968475,0
15600733,Müller,771,France,Male,61,7,82819.61510321441,2,1,0,161875.79982461006,0
15600734,Martin,842,Germany,Male,64,5,191104.9139815487,2,1,0,43539.971559507394,0
15600735,Dupont,390,France,Male,56,6,189396.21545808145,2,0,0,167274.07379050195,1
15600736,Garcia,667,France,Male,46,1,14683.358028715153,1,1,1,101259.64595348384,0
15600737,Miller,665,Germany,Male,71,7,137996.0757143805,1,1,0,133068.9898530569,0
15600738,Miller,730,Spain,Female,34,4,0.0,1,1,1,33190.34030229348,0
15600739,Garcia,460,France,Female,77,6,97288.81031509432,1,0,1,59390.5355480253,0
15600740,Lopez,363,France,Male,48,0,0.0,1,1,1,173155.57034993535,0
15600741,Wang,580,France,Female,66,4,0.0,1,1,0,58914.741243405675,0
15600742,Martin,822,Spain,Female,19,0,208040.25023390024,1,0,1,63926.083864539105,0
15600743,Miller,433,France,Male,65,7,47723.10353814956,1,1,1,47603.56849877811,0
15600744,Dupont,479,France,Male,31,3,149171.70890731734,2,0,1,36297.15477562687,0
15600745,Martin,580,Germany,Female,76,3,151142.0640728906,1,1,0,53487.510839909664,1
15600746,Dupont,675,Spain,Male,75,1,62960.983899862826,2,1,1,120983.93717188174,1
15600747,Lopez,494,France,Female,75,4,78197.62788311242,2,1,1,90135.67602808798,1
15600748,Smith,728,Spain,Male,68,0,185307.6834417875,2,1,1,106369.71299575327,0
15600749,Martin,694,Spain,Female,19,8,169979.10354054,1,1,1,35190.19674639401,0
15600750,Müller,377,France,Female,58,4,79110.13486609951,1,0,1,147349.21378187853,0
15600751,Miller,415,France,Female,33,5,122130.87485633612,1,0,1,144375.6255956749,0
15600752,Martin,512,Germany,Female,21,1,22952.862213150045,1,0,1,18562.335338541438,0
15600753,Martin,578,France,Male,29,9,0.0,1,0,1,78279.99059420032,0
15600754,Martin,610,Spain,Male,46,9,0.0,2,1,1,26347.149325239392,0
15600755,Wang,798,France,Female,24,0,0.0,2,1,0,145697.45360346808,0
15600756,Martin,773,France,Female,31,3,0.0,2,0,0,136649.49771574122,0
15600757,Dupont,809,France,Male,29,6,160781.30412260606,1,0,0,163828.03555837076,0
15600758,Smith,789,France,Male,22,5,0.0,1,1,0,54006.65322726391,0
15600759,Lopez,513,France,Female,49,9,0.0,2,1,0,90288.82071608682,1
15600760,Garcia,650,France,Female,60,0,0.0,1,1,0,45440.49973212562,0
15600761,Martin,756,Germany,Female,62,0,0.0,2,1,1,76253.76418822972,0
15600762,Miller,652,Germany,Female,26,7,0.0,2,1,0,101170.13650853586,1
15600763,Martin,636,Germany,Female,66,3,215163.9214715148,1,0,0,23799.58032336718,0
15600764,Miller,744,Germany,Male,50,4,144847.12084149467,1,1,1,132953.61776176858,0
15600765,Dupont,359,France,Female,35,6,0.0,1,0,1,104643.40446122742,0
15600766,Miller,544,Germany,Male,26,7,161998.58309240988,1,0,1,151778.2378397611,0
15600767,Müller,467,France,Male,79,9,200148.4253488573,1,0,1,59843.78269654755,0
15600768,Garcia,619,Germany,Male,74,6,0.0,1,1,0,164047.982369427,1
15600769,Smith,429,Germany,Female,46,1,132604.98725133875,1,1,0,179784.55175002315,0
15600770,Miller,807,Spain,Male,42,3,150973.7377496384,2,0,0,166684.2423323163,0
15600771,Miller,442,Germany,Male,32,9,217940.27574285105,2,1,0,143352.25851247043,0
15600772,Smith,615,Spain,Male,23,0,29039.038586961047,1,1,0,149040.85247417382,0
15600773,Garcia,681,France,Male,59,9,0.0,2,1,1,109667.80001985676,1
15600774,Martin,699,France,Female,46,8,69513.5158598247,3,0,0,46375.38738058073,1
15600775,Miller,710,Spain,Female,21,2,144418.9832830957,3,1,0,126711.71304937336,0
15600776,Smith,606,France,Male,74,2,137600.95093562716,2,1,0,132604.2453398887,1
15600777,Müller,482,Spain,Male,66,9,0.0,1,0,1,177588.54814420443,0
15600778,Müller,625,Germany,Female,61,8,53416.79560545022,1,0,0,104314.7171822931,1
15600779,Dupont,613,France,Female,31,9,140542.21138907483,2,0,0,59775.887479134304,0
15600780,Smith,520,Germany,Female,20,2,36928.288933792566,2,0,0,127805.96608701862,0
15600781,Dupont,809,Germany,Male,79,7,0.0,2,1,0,176597.010244965,1
15600782,Müller,350,Germany,Female,81,1,185401.56502498052,4,1,0,44240.29486440051,1
15600783,Garcia,662,Germany,Male,62,2,78689.21626034411,2,1,1,68789.65655837444,0
15600784,Martin,413,Spain,Male,75,1,112492.63281662921,1,0,0,104410.35737249238,0
15600785,Smith,723,Germany,Female,37,0,207639.47038062644,1,1,1,43085.4147555308,0
15600786,Lopez,817,Germany,Male,75,1,57701.30865575872,1,1,1,18666.405520789827,1
15600787,Müller,633,France,Female,74,7,91821.46364518219,2,1,1,70602.21520280634,0
15600788,Müller,470,France,Male,69,8,137356.13286414457,2,1,0,157786.1822476746,0
15600789,Lopez,456,Spain,Female,54,1,168621.17519583416,2,0,0,22172.285888412945,0
15600790,Wang,770,France,Male,25,6,199347.21120966808,2,1,0,85773.29473779138,0
15600791,Müller,524,Spain,Male,61,4,0.0,2,1,1,140763.1275328036,1
15600792,Miller,834,Spain,Female,22,2,173094.41561825082,2,1,1,172275.12849029608,0
15600793,Garcia,553,France,Female,48,8,57949.47568459519,2,1,0,177603.44083573134,0
15600794,Smith,514,Spain,Female,62,5,15209.959308938818,1,0,1,84624.94780044237,1
15600795,Lopez,654,Germany,Female,26,10,90592.52537468099,2,0,1,171813.40857255438,1
15600796,Miller,846,France,Male,49,0,39725.2587074429,2,1,1,20844.130591342517,0
15600797,Lopez,469,France,Female,50,4,159181.4059620426,1,1,0,138076.2947697618,0
15600798,Smith,393,France,Female,84,6,0.0,1,1,1,121053.09571454613,0
15600799,Dupont,661,France,Male,47,3,19234.044740505517,2,0,0,56171.106501715134,0
15600800,Smith,505,Germany,Female,46,7,0.0,1,1,1,98707.55261214207,0
15600801,Wang,716,France,Female,20,9,62236.085921148275,1,1,0,36376.36673048178,0
15600802,Smith,556,Spain,Male,74,4,100767.68585311886,1,1,0,158813.52990700756,0
15600803,Smith,739,France,Female,47,8,150266.0844457059,2,0,1,74053.18411503191,0
15600804,Wang,457,France,Female,26,8,100177.9452389732,2,0,1,118297.33762684323,0
15600805,Garcia,600,Germany,Female,43,8,0.0,1,1,0,41198.08723739827,0
15600806,Müller,794,Spain,Female,19,0,0.0,1,1,0,49017.19936414917,0
15600807,Smith,753,France,Female,79,1,94303.1453446008,3,1,1,178672.80118252008,1
15600808,Wang,719,France,Female,20,2,170618.05757619653,2,1,1,139259.25508281932,0
15600809,Miller,683,France,Male,63,3,0.0,2,1,1,173725.3585127217,0
15600810,Dupont,479,France,Female,42,9,96834.39878330808,1,0,1,63815.442259987285,0
15600811,Dupont,806,Spain,Male,68,8,98953.02364460657,1,0,0,42152.87464227036,0
15600812,Smith,642,France,Male,30,9,157551.69232796694,1,0,1,98006.2964740071,0
15600813,Garcia,369,France,Male,61,5,207982.12023210808,2,1,1,96620.26656751166,1
15600814,Garcia,631,France,Male,52,0,66082.79745026564,1,1,1,43866.174770068,1
15600815,Miller,634,Germany,Female,72,8,102430.28337296673,1,1,0,135981.22898093268,1
15600816,Smith,350,Germany,Female,26,5,177154.38114598324,1,0,1,74693.29318239112,0
15600817,Dupont,468,France,Female,19,3,0.0,1,1,1,45750.26310353535,0
15600818,Garcia,384,Germany,Male,78,3,33223.13223243049,2,1,1,69777.26009964259,0
15600819,Smith,547,France,Female,58,2,141823.8744680758,1,1,1,108003.6854397775,0
15600820,Lopez,834,France,Female,61,6,49216.71976543865,2,0,1,134867.70380977314,0
15600821,Garcia,594,Germany,Female,81,2,117145.34615646488,2,1,1,94511.99619948494,1
15600822,Wang,408,Germany,Male,48,1,0.0,1,1,0,101723.17332168162,0
15600823,Lopez,674,Germany,Male,64,9,0.0,2,1,0,37926.07943055349,1
15600824,Müller,510,Spain,Female,19,7,107123.79754261201,3,1,1,165924.0025768583,0
15600825,Garcia,846,France,Male,75,3,68682.90866953778,3,0,1,168239.49266868734,1
15600826,Dupont,528,Germany,Male,61,7,58502.93312536663,1,1,0,127765.38741897061,0
15600827,Martin,555,France,Female,73,0,193592.8941037106,1,1,1,17909.182474114077,0
15600828,Lopez,361,Spain,Male,60,4,45912.27942782796,1,1,0,103617.2456240488,1
15600829,Müller,839,France,Male,51,8,99432.39778546018,2,1,0,118821.13039462123,0
15600830,Miller,625,Spain,Female,47,0,49306.35413465887,2,0,1,179117.94678808816,0
15600831,Miller,530,France,Male,72,10,172393.84842401883,2,0,1,179351.0476071415,0
15600832,Dupont,591,France,Male,84,3,109618.25439466999,1,1,0,156505.85382871696,0
15600833,Garcia,565,Germany,Male,30,5,83740.17501693053,1,0,1,25532.113684308733,0
15600834,Smith,600,France,Male,20,9,0.0,2,1,1,172290.60447849045,0
15600835,Garcia,648,Spain,Male,43,7,188964.98341182567,1,0,1,116089.10578007984,0
15600836,Dupont,475,France,Male,74,2,0.0,2,0,0,147146.3171290646,0
15600837,Miller,831,France,Male,41,4,160752.24873756536,1,1,1,82186.82019816583,1
15600838,Garcia,566,France,Male,70,6,0.0,1,0,0,67745.46275370731,1
15600839,Miller,655,France,Female,60,0,199365.75196853484,1,1,0,91435.28400482833,0
15600840,Lopez,634,Germany,Female,77,6,78986.90141095126,1,1,1,39234.29463985644,1
15600841,Müller,534,France,Female,75,10,210014.7652607409,1,1,1,73915.9128942955,1
15600842,Smith,388,Germany,Female,66,7,0.0,1,1,0,156506.88746176596,1
15600843,Lopez,572,Spain,Male,59,7,0.0,1,0,1,21261.830233045446,0
15600844,Miller,533,France,Female,83,8,198117.76007685674,1,1,1,39894.87772605974,1
15600845,Miller,844,Spain,Female,28,5,0.0,1,1,1,35644.16634216511,0
15600846,Martin,776,Spain,Male,35,5,67347.10456747685,2,1,1,81507.46454553763,0
15600847,Martin,527,Germany,Male,69,1,73550.67986719662,1,1,0,179502.8386469922,1
15600848,Lopez,756,France,Male,63,2,138585.81081785366,2,1,1,43604.058484878144,0
15600849,Wang,777,France,Male,61,3,102049.8828790143,2,1,0,39004.63718387793,0
15600850,Lopez,643,Germany,Male,39,3,162614.31563420195,2,1,1,165984.1954130655,0
15600851,Martin,689,Germany,Female,70,7,0.0,3,0,0,160538.33529938434,1
15600852,Miller,500,Germany,Male,76,0,0.0,1,0,0,20319.66104943148,1
15600853,Dupont,733,France,Female,47,9,0.0,2,1,1,139031.48342958698,0
15600854,Lopez,475,Germany,Female,25,3,0.0,3,0,0,123151.84074361088,0
15600855,Miller,650,France,Male,74,10,0.0,2,0,0,141677.23362569697,1
15600856,Dupont,657,France,Female,37,10,41477.80201891321,1,0,0,96592.90504132715,0
15600857,Dupont,685,France,Female,42,10,28893.12856080179,1,1,1,178577.57104396878,0
15600858,Martin,783,Spain,Male,36,3,128310.58553989478,1,1,1,22234.758087308925,0
15600859,Lopez,583,France,Female,22,0,33890.11712093688,2,1,0,53671.31175662795,0
15600860,Garcia,729,France,Female,44,2,39142.93566365246,2,1,0,80430.0878506465,0
15600861,Smith,724,Germany,Female,57,4,73006.4009250543,1,1,0,89213.36035834103,1
15600862,Martin,357,France,Male,43,5,0.0,2,1,1,167025.62144542058,0
15600863,Martin,847,France,Male,44,8,136890.2971697499,2,1,1,107400.7200727477,0
15600864,Garcia,690,France,Male,79,8,0.0,1,1,0,22443.31426086499,1
15600865,Smith,478,Germany,Female,67,8,0.0,2,1,0,82297.3889652342,1
15600866,Miller,613,Spain,Male,59,10,65121.735490460116,2,1,0,83720.91804089653,1
15600867,Wang,506,France,Female,46,0,61515.20457705578,1,1,0,174306.00484223448,0
15600868,Lopez,701,Germany,Male,56,8,212816.22132246319,2,1,0,113867.52001848286,0
15600869,Wang,707,Germany,Female,77,7,0.0,1,1,1,119882.4267412249,0
15600870,Miller,354,France,Male,58,1,194741.31194264532,2,1,0,132686.7501564597,1
15600871,Müller,844,Spain,Male,50,10,51942.98901570505,3,1,1,142056.48708755034,0
15600872,Martin,435,Germany,Female,33,0,208929.70784885125,2,1,1,119783.42658341072,0
15600873,Smith,524,Spain,Male,40,0,81884.52981377914,1,1,0,54137.06793709936,0
15600874,Martin,639,France,Female,24,5,102473.87251758299,1,1,1,159217.57586629209,0
15600875,Dupont,542,Germany,Male,43,8,0.0,1,1,1,135799.767067754,0
15600876,Martin,660,Spain,Male,29,6,133410.50080938468,2,1,0,137408.6300409977,0
15600877,Martin,468,France,Female,22,4,76767.25923843279,1,1,1,179431.8619737336,0
15600878,Miller,567,France,Female,66,10,126304.49233224294,2,1,0,147416.87825244712,1
15600879,Miller,776,France,Female,43,1,163448.4457162061,1,1,1,151809.9815206003,0
15600880,Miller,807,France,Male,22,0,18890.33863952334,1,1,1,171981.91009217614,0
15600881,Wang,763,Germany,Female,39,1,12351.854103697864,1,1,1,39937.10997506749,0
15600882,Dupont,463,France,Male,30,0,106194.05720530718,3,1,1,97125.0171188812,0
15600883,Müller,815,France,Female,45,2,37685.68973873798,2,0,1,110793.55889247995,0
15600884,Müller,494,Spain,Female,50,5,149512.30120759003,1,1,1,69330.4953217055,0
15600885,Miller,375,France,Female,40,7,0.0,1,1,1,153501.5517425934,0
15600886,Smith,485,Germany,Female,35,2,0.0,2,1,0,140799.23757154436,0
15600887,Wang,652,France,Female,47,9,51510.89674359648,1,1,1,133945.70729384047,0
15600888,Garcia,581,France,Female,43,8,125181.55300731614,2,0,0,179529.65756009752,0
15600889,Smith,718,France,Male,33,9,34371.22647075947,2,1,0,57797.926612384435,0
15600890,Lopez,425,France,Female,56,4,14852.439085370854,2,1,1,136350.44652644452,1
15600891,Lopez,824,France,Male,50,6,0.0,2,0,0,105981.7383594736,0
15600892,Smith,677,Spain,Female,43,7,0.0,2,1,0,66643.21511148955,1
15600893,Miller,694,Germany,Female,65,2,39880.10590829652,2,1,1,41496.83366931576,1
15600894,Garcia,651,France,Female,82,1,0.0,2,1,0,162820.83311614528,0
15600895,Garcia,801,Spain,Male,55,1,24264.50288679351,2,0,0,113250.15464679447,0
15600896,Wang,638,Spain,Male,19,4,0.0,1,1,1,151114.08321073113,0
15600897,Garcia,350,Germany,Female,23,0,116864.01279596028,1,1,1,104981.9223602549,0
15600898,Lopez,496,France,Male,63,1,107622.89533241217,1,0,1,51296.21830791322,0
15600899,Dupont,636,France,Female,67,8,209831.86498237262,2,0,1,70695.55416155366,0
15600900,Miller,813,France,Female,55,6,208415.44513435484,2,0,1,77953.90900813518,0
15600901,Garcia,491,Spain,Male,35,5,0.0,1,1,1,175534.24406311088,0
15600902,Wang,402,Germany,Male,44,8,136441.38432674343,1,0,0,15929.490932928113,0
15600903,Lopez,653,France,Male,58,6,105541.66665253231,1,0,1,177634.89379904367,1
15600904,Dupont,418,France,Male,34,10,84797.49220896843,2,1,1,176776.16979312207,0
15600905,Martin,710,Germany,Female,79,4,208888.38486486665,2,1,0,179364.88043747254,1
15600906,Martin,439,Germany,Male,46,8,0.0,2,1,0,93637.04952173973,1
15600907,Dupont,795,Germany,Male,75,5,131605.23081405886,1,1,0,174028.47998746493,1
15600908,Lopez,569,Germany,Female,39,5,58699.23557147212,2,0,1,80273.86500522151,0
15600909,Wang,799,France,Male,23,10,19806.541755873746,1,1,0,19338.58271028381,0
15600910,Dupont,847,Spain,Male,43,3,0.0,2,0,1,52017.28575134115,0
15600911,Miller,541,Spain,Male,56,0,75884.40435737732,1,1,1,170973.88041466847,0
15600912,Miller,803,France,Male,29,4,102943.69489813632,1,1,1,17271.174400341,0
15600913,Martin,412,Spain,Female,31,10,0.0,1,0,0,105089.03234479087,0
15600914,Garcia,422,Spain,Female,39,8,185754.10928095132,1,1,1,27474.262167622044,0
15600915,Wang,510,France,Male,68,7,15802.684899745433,3,1,0,62255.43544055045,0
15600916,Martin,518,Germany,Male,40,7,185138.06004081026,1,0,1,29535.3203674613,0
15600917,Garcia,438,Spain,Female,65,4,39459.85268547303,1,1,1,156822.2224836543,1
15600918,Garcia,525,Germany,Male,67,8,196178.46365254195,2,1,0,112526.66709187145,1
15600919,Müller,618,France,Male,30,2,163252.25384059304,2,1,1,163847.56684352164,0
15600920,Miller,422,France,Male,27,2,44580.75512653407,1,1,0,128578.27792413767,0
15600921,Lopez,594,Spain,Male,72,0,0.0,2,1,1,175219.80665544144,0
15600922,Smith,426,France,Male,26,8,75657.82601459608,2,0,0,99129.81303546709,0
15600923,Lopez,508,Spain,Male,69,5,47428.95077143252,1,0,0,120387.2459908743,1
15600924,Smith,838,Germany,Male,19,1,190428.26187633278,1,1,0,110090.95528169433,0
15600925,Dupont,808,France,Male,42,7,94739.78096651817,1,0,0,94902.9708586911,0
15600926,Miller,673,Spain,Male,30,8,93694.18001673033,2,1,1,154583.29529479708,0
15600927,Garcia,447,Spain,Female,68,8,45676.2017093902,1,1,1,121346.64738560942,0
15600928,Wang,730,France,Female,75,1,90443.79197801353,1,0,1,147216.52370115303,0
15600929,Smith,451,Germany,Female,51,1,193039.53772905853,2,0,0,144750.04953939817,0
15600930,Lopez,843,Germany,Male,52,6,0.0,2,1,0,46522.451508123726,1
15600931,Garcia,481,Spain,Male,20,10,209836.74812495548,1,1,1,122276.9828654112,0
15600932,Smith,451,Spain,Female,76,3,208724.86883376137,2,1,0,47941.92316492013,0
15600933,Smith,368,France,Male,65,0,40428.718454542664,1,1,1,111247.87891022219,0
15600934,Müller,803,Germany,Female,81,7,47235.363239755425,1,0,1,126776.72293363958,0
15600935,Smith,831,Spain,Male,36,1,191161.55476969673,2,1,0,179543.78681195184,0
15600936,Wang,431,Spain,Female,84,2,0.0,2,0,1,20039.42639470683,1
15600937,Miller,746,Germany,Female,22,4,10918.53627943196,1,1,1,30054.99502876395,0
15600938,Wang,838,France,Female,84,2,67513.08213812791,2,1,1,27709.404901253198,0
15600939,Martin,628,Germany,Male,28,6,0.0,2,1,0,80729.61223401211,0
15600940,Garcia,688,France,Female,18,6,0.0,1,1,0,150562.07964515928,0
15600941,Miller,714,France,Male,80,1,38011.60958958451,2,1,0,154269.29490987738,1
15600942,Müller,680,France,Male,46,6,33213.68652751442,1,1,0,136601.63329399005,0
15600943,Miller,478,Germany,Male,29,10,0.0,4,1,0,162984.90990194137,1
15600944,Miller,693,Germany,Male,58,5,167741.15724274237,2,1,1,68271.89078795967,1
15600945,Lopez,659,Spain,Male,19,9,133853.7161633965,1,1,1,29545.51630162936,0
15600946,Miller,804,Spain,Male,54,8,171529.2258991449,1,1,1,24595.24961832527,0
15600947,Müller,438,Spain,Male,62,8,100059.41587439408,1,0,0,155601.89873719873,1
15600948,Wang,562,Germany,Female,65,1,169275.70693491658,1,0,1,135521.98856835905,1
15600949,Miller,492,France,Female,41,6,0.0,1,0,0,130271.52549183494,0
15600950,Dupont,414,France,Female,39,4,0.0,1,1,1,71046.59586003536,0
15600951,Garcia,425,France,Male,28,5,163092.8184715234,2,0,1,77684.35612200733,0
15600952,Miller,548,Germany,Male,75,0,98131.18135302635,1,1,1,173088.73226838768,0
15600953,Garcia,492,Spain,Male,63,6,216089.1919085009,2,1,1,25527.782776159278,0
15600954,Dupont,754,France,Male,46,5,83391.88828470121,2,0,1,142665.7365947358,0
15600955,Dupont,752,France,Female,52,3,203562.75831152385,1,1,0,66089.49841188487,0
15600956,Garcia,665,Germany,Male,32,0,205922.13519908668,2,0,0,21444.012038071756,0
15600957,Smith,442,France,Female,77,8,0.0,1,1,0,137524.06827250525,0
15600958,Martin,822,Spain,Male,59,3,0.0,1,1,0,69600.46113693182,1
15600959,Lopez,766,Germany,Female,60,1,100945.64608035868,2,1,1,134154.34059256144,1
15600960,Smith,654,France,Male,66,7,0.0,1,0,0,131762.97321448982,0
15600961,Smith,573,France,Female,81,1,0.0,2,1,1,103239.834446464,0
15600962,Wang,846,Spain,Male,49,4,166303.78064084688,2,1,0,143266.56631974055,0
15600963,Lopez,640,Germany,Female,81,10,108063.15592439755,3,1,0,110871.32348825518,1
